serial,gross,genre,dir_rep,actor_rep,actress_rep,villain_rep,movie_likes,trailer_likes,poster_likes,budget,language,country,year
89487,1.86,27088512,4,7,8,2,6909,3758,160,847923,68,243,2003
89488,1.83,24121066,2,5,5,9,2060,8137,8810,1536554,188,233,1940
89489,2.05,127113,2,5,3,7,9270,8039,4820,6649015,234,197,1947
89490,2.8,12403421,3,8,8,5,1237,4461,1238,5761863,206,198,1869
89491,2.02,17722438,9,5,3,7,5019,6148,9669,8519331,65,73,1907
89492,3.58,27277661,13,3,8,6,1650,8802,6633,9624849,10,44,1958
89493,3.08,13947623,11,6,2,1,1955,2074,8590,8834271,80,189,1813
89494,3.99,865067,1,9,5,8,2286,6701,9839,5254437,119,45,2016
89495,2.06,23103300,8,1,1,2,4695,513,8013,8630474,106,202,1815
89496,1.76,20900414,12,4,7,4,1213,6624,3718,3506756,44,118,1935
89497,3.41,1861148,14,2,5,9,1370,8769,192,2095377,18,299,2010
89498,3.63,1549484,1,9,7,7,8397,6167,3144,8712700,276,207,2004
89499,2.62,12687593,2,5,5,7,8552,5943,683,4342792,152,91,1931
89500,1.95,4046349,5,3,7,3,3021,5984,4149,9304153,191,35,1812
89501,2.83,14315730,11,7,5,8,4551,4654,9319,6770082,285,61,1888
89502,1.89,13061875,5,2,8,5,3654,7828,1340,4494557,248,281,2009
89503,3.64,29374476,7,7,1,9,1699,5682,4332,7913342,264,66,1947
89504,2.62,2681525,4,2,4,6,519,6275,6552,8658956,142,140,1987
89505,2.7,22182439,13,5,9,4,9066,9621,8915,6378719,20,76,1879
89506,3.59,19841827,2,7,4,1,1645,8739,4327,7885797,267,2,1917
89507,1.87,25078682,3,8,7,2,7000,7146,8862,5426667,91,36,1880
89508,1.51,16528971,1,5,8,4,7798,9406,6261,4769999,92,206,1876
89509,2.34,13524867,8,7,1,3,2461,532,816,2740859,118,227,1807
89510,2.92,2333430,3,1,1,6,7689,399,3495,6837367,186,45,2014
89511,3.15,13639221,4,6,1,4,436,4018,4551,9485955,201,285,1855
89512,3.14,19801705,5,8,3,1,5771,5291,4478,4560558,17,82,1891
89513,2.08,13394449,8,2,1,1,9885,1183,6248,2188118,215,73,1886
89514,1.5,25583110,9,2,6,2,1073,2527,579,3440495,163,242,1811
89515,3.22,27012533,6,7,8,8,6849,8140,1753,317476,173,77,1874
89516,2.83,16815028,10,1,6,5,3608,7312,7717,7187892,183,147,1923
89517,3.08,22901616,2,4,6,6,6504,8185,9758,5844406,53,89,1919
89518,2.84,3218594,14,5,7,7,7875,23,1236,1305254,226,224,1958
89519,3.94,26452823,14,1,2,7,7030,7824,8607,2230244,153,187,1922
89520,2.09,486359,10,7,1,9,8970,8871,5483,6853469,28,269,1916
89521,2.64,18037528,5,3,8,1,3856,3120,8487,5252301,86,173,2011
89522,3.58,13067849,14,9,3,5,1589,8949,641,6579928,60,87,1888
89523,2.85,7476335,4,4,5,8,2501,5898,477,8326203,15,199,1909
89524,3.36,15979687,9,6,2,4,6786,6864,1334,1014754,92,62,1896
89525,2.24,10574732,13,5,6,5,8075,2522,6410,7271905,269,252,1805
89526,1.86,886369,10,8,9,3,8414,6793,5185,1345065,95,241,1846
89527,3.64,28040847,14,9,5,3,2373,4161,2266,4395504,207,244,1964
89528,2.56,14058697,4,8,9,8,1464,3999,9773,9320469,162,69,1821
89529,2.21,18582006,7,1,7,9,445,9077,9572,2038596,71,3,2012
89530,2.14,19407891,6,3,5,7,4570,5202,3740,376837,49,159,1894
89531,3.3,13903188,10,5,9,2,8836,3702,8007,292848,50,243,1873
89532,2.02,12364715,13,4,5,4,9809,9941,7471,8369880,182,67,1801
89533,2.25,14077762,7,3,8,3,4126,5667,5973,8419892,164,295,1993
89534,3.03,26624021,12,8,8,6,5678,7873,4057,1605683,53,155,1932
89535,3.31,28387084,7,7,1,2,6171,2586,149,737979,110,205,1829
89536,3.17,24504293,3,2,8,8,4750,5531,2175,3320638,84,175,1947
89537,2.57,8485564,12,7,7,4,4848,4636,6600,6723562,138,5,1941
89538,1.9,25977288,12,6,3,8,1243,5850,3359,3643568,139,128,1836
89539,2.87,148057,1,8,7,1,7499,4051,2806,2173232,146,187,1804
89540,2.94,4451015,9,4,3,6,2643,7975,6402,6172142,246,274,1804
89541,2.38,7388059,14,5,3,2,2027,3870,5784,9806818,130,240,1834
89542,2.06,21249229,14,7,3,6,9983,1910,6663,4467241,149,26,1925
89543,3.87,1273486,2,2,8,1,5502,7893,9599,8851433,148,231,1974
89544,2.11,11889674,7,4,9,3,9187,1373,25,5277166,288,275,1871
89545,3.92,2027844,3,5,5,6,2479,3883,5466,981909,167,269,1852
89546,2.54,6414353,3,3,6,8,9056,2369,8887,1889501,294,5,1924
89547,2.66,13854777,2,6,3,3,6350,6334,9901,6701872,102,229,1941
89548,2.81,25960160,13,7,1,3,110,4819,7289,6435258,264,142,1984
89549,3.44,9609473,10,8,6,7,4798,3543,5513,4093821,178,8,1801
89550,3.11,1260337,3,4,6,1,3417,6311,4779,4720293,147,87,1899
89551,3.26,25784375,6,1,4,4,5151,9585,7043,569449,62,108,1888
89552,2.91,18992750,6,4,1,1,9379,1769,8902,3152002,259,283,1929
89553,2.57,15365204,5,8,4,7,3279,8066,4834,1776728,131,235,1947
89554,3.56,16154900,13,2,1,2,4041,4774,3970,4872556,80,188,1997
89555,2.69,9872228,3,3,6,9,7728,1235,4830,2635613,146,119,1834
89556,3.37,17038913,7,8,1,5,2071,2284,6538,2785448,299,187,1864
89557,2.96,21290919,1,5,5,6,1164,2132,8610,6588466,263,81,1960
89558,3.42,16123229,3,4,3,9,8867,1736,7086,1522302,282,192,1866
89559,2.72,9973196,1,2,4,5,9432,1125,8112,2365133,183,173,1847
89560,3.73,8449274,9,5,6,8,7326,6664,3169,7858061,153,15,1888
89561,3.16,21757668,7,9,4,9,5182,9808,8803,3142835,192,145,1884
89562,2.87,1784329,11,3,4,7,5794,6885,224,247084,96,160,1921
89563,2.6,16001405,14,9,9,3,437,504,1670,9672965,71,1,1907
89564,1.95,25792732,9,4,4,9,4469,7390,4939,1588794,28,182,1989
89565,3.24,3193927,4,2,2,4,3829,4449,131,1529891,117,292,2017
89566,2.97,16056641,14,6,8,4,2861,3074,4656,9849777,79,265,1943
89567,2.41,10909277,5,9,6,3,9985,1451,8661,395815,283,252,1999
89568,2.14,5278802,5,6,1,4,6081,5556,7803,9992518,10,97,1814
89569,2.55,19556284,8,4,2,6,9210,7846,7218,9173105,95,54,1898
89570,1.87,12813920,6,4,6,6,4728,6803,6098,4060686,23,201,1802
89571,2.49,25175005,11,9,2,5,214,2852,1104,5584713,249,8,1840
89572,3.5,22115558,7,6,7,9,995,9632,9414,3237806,229,122,2002
89573,3.47,16656772,5,7,9,3,7076,7207,705,8564388,194,77,1803
89574,2.98,29178644,6,4,5,6,1326,4553,9995,9171684,253,296,1957
89575,2.6,20185925,7,7,1,7,9322,7299,709,1228620,106,23,2002
89576,2.86,24077479,9,7,7,6,4921,2597,9060,433133,9,137,1905
89577,1.84,18856842,4,4,4,7,5965,4067,596,6758922,9,151,1970
89578,3.59,19240269,1,3,7,2,3836,494,6411,9432002,255,135,1968
89579,2.83,17480691,1,6,1,1,3651,1713,9750,268879,165,195,1944
89580,3.86,11329259,14,4,3,7,2480,4716,2862,4856813,234,261,1930
89581,1.7,823820,7,9,3,9,9917,7133,6016,7426135,93,16,1955
89582,2.32,11140769,1,4,8,2,2748,6546,9782,2142667,41,213,1981
89583,3.88,29296533,8,2,5,1,5089,4121,481,7226311,60,1,1957
89584,2.29,11350660,12,9,2,8,4832,3741,698,6430325,299,27,1889
89585,3.03,16761602,9,1,7,2,2969,6167,8765,8657037,95,203,1904
89586,2.62,26047790,13,1,4,9,8182,7083,1604,9638742,238,145,1916
89587,2.97,1313744,10,7,1,4,7074,8156,9195,1756575,126,109,1847
89588,3.3,17708792,8,4,8,7,7536,1936,7823,1017243,281,258,1855
89589,3.81,10961093,8,9,9,2,4695,6616,1237,2707385,176,61,2004
89590,2.81,25233468,10,3,8,4,9633,6269,5788,5923583,179,36,1857
89591,2.94,23042024,13,7,9,1,4854,1091,485,8934844,279,124,1969
89592,3.99,6581552,10,3,4,3,6903,5382,6952,4251237,286,34,1920
89593,3.59,7410114,13,8,6,9,5500,2869,467,9753014,272,129,1876
89594,1.84,19283673,12,8,1,1,5549,2504,266,4488579,262,82,1889
89595,3.61,1357004,8,8,1,2,5251,3465,7997,2157670,17,248,1854
89596,3.92,11415096,4,3,4,6,2234,3975,5996,7592931,131,230,1908
89597,3.93,26387471,6,2,7,2,5870,5213,952,1943592,236,18,2017
89598,1.88,3160241,8,8,2,4,2303,8168,7343,9942508,63,285,1893
89599,3.59,28567966,3,9,4,5,2013,1192,2016,4815711,290,249,1908
89600,2.55,21843647,10,9,4,7,9257,1976,2703,9627029,232,195,2000
89601,2.41,27700463,10,6,2,2,4567,8192,42,633280,50,7,1985
89602,2.36,6936871,4,9,8,1,592,9822,6843,8383509,3,233,2005
89603,1.71,7342482,3,2,6,9,7496,5571,6952,2234193,4,92,1991
89604,2.41,22096322,7,2,8,7,8903,5666,6844,2910828,198,105,1913
89605,3.14,22214683,14,2,5,9,9086,3692,1045,2287836,262,4,1944
89606,1.91,5317276,10,5,2,1,5453,8652,3414,7511543,262,173,1954
89607,1.8,4511003,14,6,3,3,493,5309,1552,1581655,89,123,1911
89608,2.67,6598381,14,8,1,2,7771,8659,1520,8704898,143,132,1868
89609,3.71,20114902,12,7,5,2,8700,5668,6415,2365970,267,194,1907
89610,1.9,19279908,8,3,8,7,4575,8632,5401,403316,249,80,1974
89611,1.63,12890036,8,3,5,4,1741,7876,7528,732092,117,203,1908
89612,3.14,15693466,11,7,3,4,1681,9538,2457,341997,238,10,1846
89613,2.6,21046546,4,3,2,7,6501,6555,4534,7931904,147,14,1846
89614,3.6,24744090,5,5,4,9,3153,3640,7945,3653389,27,178,1955
89615,3.09,16548584,3,7,6,8,9863,7277,7984,8674060,165,6,1881
89616,1.73,17149164,5,5,6,9,1587,3348,1829,6718589,243,204,1885
89617,2.72,24648058,11,4,9,5,900,5061,4522,5704609,127,104,2005
89618,2.3,7636210,6,2,8,7,1378,8334,7971,6842514,144,181,1846
89619,2.25,21407465,10,9,9,5,4156,758,8603,5510023,268,25,1890
89620,2.66,18800422,4,4,6,8,2214,2013,2951,9738091,277,197,1917
89621,2.92,8948533,2,3,9,5,8795,2688,1091,456779,113,84,1926
89622,2.65,22922693,6,4,7,5,1664,8606,2901,1936548,278,60,1932
89623,3.7,1685115,6,3,9,7,5647,9666,4060,7350580,261,257,1844
89624,1.62,6611598,13,2,4,2,8395,2116,5509,1200040,201,36,1835
89625,2.31,8323223,11,7,4,2,1527,6261,4400,6922492,292,49,1962
89626,3.55,1963995,11,7,8,7,7152,7436,2856,6731464,243,117,1837
89627,3.17,606480,7,7,2,8,5542,9176,800,4222667,22,115,1894
89628,3.02,4263330,10,6,5,7,5927,3288,6875,8916382,184,130,1828
89629,2.77,11142563,11,3,2,2,123,3385,5123,4323225,61,6,1924
89630,2.54,25774220,12,6,6,7,5831,5542,3393,7945806,75,265,1897
89631,1.96,10241144,13,2,8,6,624,4314,5338,8269530,21,125,1847
89632,2.54,18951782,12,6,7,3,1675,5646,9869,304958,68,220,2017
89633,3.42,9518904,2,3,2,8,10001,5820,88,7083180,105,282,1858
89634,3.23,2060579,6,6,8,5,6775,5431,1307,3906911,232,277,1834
89635,2.59,1694401,13,1,7,7,1077,8540,7756,7443803,190,134,1958
89636,2.05,18902022,2,5,1,2,1445,1344,1349,5922713,164,3,1901
89637,1.86,5844753,8,8,5,3,5029,8217,6869,4009427,179,86,1934
89638,2.27,3988158,6,8,1,4,3310,9017,6360,1373270,135,62,1819
89639,2.46,12487947,7,7,3,6,9357,4719,4983,8033761,117,285,1874
89640,1.71,6288160,8,7,7,1,7723,8319,3198,5766120,125,49,1923
89641,2.21,5310200,4,9,9,3,6224,1835,2131,1091340,101,150,1894
89642,3.03,20693534,12,2,2,8,1442,69,2107,8619481,148,167,1869
89643,1.85,4518102,6,1,7,6,3621,6393,7435,3282579,201,9,1991
89644,3.34,6087758,4,2,7,9,8500,1097,9798,7346396,205,258,1952
89645,2.67,10724307,4,5,2,9,2898,2658,8654,9180148,56,253,1827
89646,3.64,24063194,6,4,6,8,2438,9075,10004,5108835,27,215,1909
89647,2.54,4928997,3,6,6,4,8958,7376,2139,107212,160,201,1990
89648,1.99,25345863,10,6,2,8,3409,1516,3298,9000827,39,6,1812
89649,3.43,20127280,6,3,8,3,3632,5312,4225,9282310,63,290,1913
89650,2.58,29581422,13,2,4,6,2925,7422,4126,5930312,264,37,1844
89651,3.22,10685909,12,5,9,7,2200,3663,4279,8344316,66,92,1916
89652,1.73,9157921,1,2,2,3,7671,1551,7697,3290380,114,61,1829
89653,3.82,14043129,7,2,6,9,7230,7397,4565,5777912,189,127,1850
89654,3.03,21848650,14,7,1,2,8636,1243,3496,5660265,185,255,1807
89655,1.72,27620081,2,7,3,4,9005,545,7066,2411597,267,38,1917
89656,3.88,28261251,12,8,4,5,1520,8753,370,8541983,111,240,1976
89657,1.76,29190245,6,6,2,6,6120,3336,9771,1906600,79,71,1985
89658,2.84,23950017,6,9,8,7,2014,5656,2775,4644696,257,65,1932
89659,2.67,26553119,7,1,8,9,2113,2502,3240,3144989,95,163,1970
89660,2.48,3380370,4,2,2,3,7109,3249,2639,7054852,88,18,1990
89661,3.37,12336524,2,5,3,4,4319,1782,6442,7232328,59,254,1946
89662,3.39,6220450,13,9,4,6,6078,507,4239,3954177,131,128,1852
89663,2.4,24570628,7,3,9,6,332,9171,254,4575464,19,242,1961
89664,2.39,27445426,14,3,1,5,5777,2580,2361,1428016,107,29,1852
89665,1.5,8923900,9,1,6,3,9348,5398,513,506979,15,17,2017
89666,3.69,27749659,2,7,2,6,1882,5072,9357,3417066,61,197,1857
89667,3.13,17263888,14,3,4,2,9550,7903,4993,5559684,172,2,1997
89668,3.89,22833911,6,7,6,6,219,5630,7760,6529319,116,53,2017
89669,2.04,9611788,3,4,5,3,5085,8676,2340,9173576,246,135,1810
89670,2.89,7025549,6,9,9,5,829,3941,1026,4146128,43,203,1874
89671,3.52,21176144,9,3,2,9,2606,2714,3915,2415168,272,177,1952
89672,1.8,269450,7,1,1,2,7746,9213,7456,2860333,152,281,1933
89673,3.61,9083246,8,3,3,6,2237,2834,1091,1685109,255,101,1838
89674,2.03,9037977,14,8,7,4,6191,2953,9294,1929765,100,167,1876
89675,1.59,6099135,8,7,2,5,8081,2445,3429,9836725,28,136,1902
89676,3.02,21781110,9,1,8,1,4982,835,4760,9055799,257,255,1840
89677,3.03,2838566,9,9,3,7,9797,1272,7297,1037083,95,18,1937
89678,1.8,29043969,14,1,6,5,8934,4857,8265,2421355,25,151,1838
89679,3.68,27420169,4,3,7,4,8123,2332,8417,2292936,123,26,1917
89680,3.87,4169420,9,6,9,7,1677,9474,5086,3373396,69,172,1887
89681,3.49,26273552,8,2,3,2,4659,5962,8205,3041651,113,77,1849
89682,3.76,20741837,7,5,5,9,1590,1874,4761,6855491,188,258,1993
89683,2.66,12696093,9,5,6,7,7117,3083,611,4305859,187,260,1901
89684,3.84,21860875,7,3,2,3,2436,2142,8702,6466291,98,231,1873
89685,2.71,20617311,6,4,1,5,5752,2135,3744,431118,188,154,1910
89686,3.26,12599764,14,6,1,3,205,6598,7173,9434717,121,183,1913
89687,2.77,23782606,2,1,9,1,2744,8392,2304,245435,32,40,1860
89688,1.68,21265500,9,7,7,1,4674,4378,7791,1641062,109,162,1937
89689,2.15,14935573,14,4,4,9,6450,7916,1677,7735183,38,13,1946
89690,2.45,24850907,10,4,4,9,326,251,2926,6410409,174,87,1830
89691,3.6,16993400,7,6,3,1,5399,1983,5055,7221552,90,96,1989
89692,3.58,25739547,8,1,2,7,1678,2697,2392,2706438,68,49,1925
89693,1.51,23768266,4,1,2,8,8557,8365,5748,4493589,203,81,1936
89694,1.91,8773932,2,2,1,8,961,855,4767,7333838,276,113,1931
89695,2.99,23041448,10,4,8,2,1108,892,8027,8634958,79,57,1951
89696,3.19,26422578,14,9,4,1,3215,7202,1342,8239220,60,40,1907
89697,1.67,23700348,8,3,3,1,6723,2665,3021,9532784,184,40,1800
89698,3.55,23853096,2,9,5,5,3204,6990,6845,8717157,91,51,1985
89699,2.73,2238933,9,7,7,1,6584,5470,2330,6501113,296,165,1815
89700,2.69,1237870,7,6,1,9,9295,1436,16,8966010,141,79,1976
89701,1.8,22489703,7,3,8,6,780,6267,1332,7963956,152,181,1937
89702,3.68,20445136,1,6,4,7,1903,5608,9799,117535,270,146,1929
89703,3.04,558646,4,2,1,5,714,3697,5098,1379094,30,242,1938
89704,2.3,26907121,10,1,6,6,4725,4471,3941,5891973,1,56,1962
89705,1.85,5552780,9,5,6,7,9425,2899,5638,2448235,177,220,1888
89706,1.58,23050996,8,1,5,1,7775,5323,589,1283952,87,163,1926
89707,1.64,11091266,3,4,3,7,6525,9657,6788,2225269,229,79,1995
89708,3.98,9631282,13,6,6,5,6025,5413,6154,5042168,193,61,1858
89709,1.83,2096977,5,2,6,6,7494,4539,441,6795918,24,183,1937
89710,1.98,10201754,1,5,7,6,1841,414,8945,153819,228,44,1949
89711,2.21,24135245,3,1,6,4,4534,769,6804,3685070,134,94,1918
89712,3.99,29395694,1,8,7,5,7621,4869,2233,5256004,208,114,1946
89713,3.17,12338388,10,2,5,2,7010,6931,4962,3100007,160,137,1807
89714,2.52,14017291,1,2,6,6,7214,1211,3419,5714553,86,142,2012
89715,3.52,6391222,8,4,1,1,3753,600,8121,2281162,154,217,1804
89716,1.81,22156610,8,1,7,5,3215,4928,3862,1158083,166,230,1995
89717,1.8,26857195,3,5,6,6,3424,6897,2767,7728612,49,121,1979
89718,1.68,17721858,8,7,4,4,7171,2208,5975,9579163,17,246,1975
89719,2.58,1318067,1,2,2,7,7347,8625,8516,9317034,193,213,2014
89720,1.8,20267620,10,9,4,8,7204,7155,6351,8817393,80,53,1857
89721,3.7,955409,9,1,6,7,817,1924,9117,2825564,120,22,2005
89722,1.59,13087366,3,8,4,7,7199,5125,9421,4323389,19,167,2012
89723,2.79,13370922,10,5,2,7,2664,2671,33,7192708,197,262,1947
89724,1.78,6832940,9,8,5,4,5551,4959,9020,9842297,67,278,1969
89725,2.56,2508380,10,4,6,4,8649,6906,1700,9235117,292,292,1964
89726,2.77,7656919,2,5,2,1,9116,60,5894,2303660,272,14,1893
89727,3.91,13657622,12,7,7,6,8421,3842,520,756540,178,206,1939
89728,3.59,1668603,11,8,7,1,5307,908,1691,8082067,212,229,1992
89729,2.27,28702199,14,8,3,1,1502,7588,1294,6169577,159,76,1997
89730,2.8,1479621,5,5,2,7,4953,2097,6764,436925,43,248,1979
89731,2.08,10743740,1,2,9,7,5646,68,5208,7846702,292,77,1914
89732,3.15,16864885,14,8,5,9,6996,5772,3774,1964330,205,102,1977
89733,1.56,18459455,7,6,6,8,2849,7664,9403,7437610,9,6,1822
89734,3.67,2584194,11,7,1,2,9870,2573,7756,4209019,280,83,1910
89735,3.02,23359431,9,3,2,6,1690,9079,3623,8442182,151,34,1866
89736,2.98,24578389,9,7,5,8,4360,9441,9202,8631241,220,65,1890
89737,2.06,3211797,12,9,6,6,393,4770,1701,2367645,180,32,1807
89738,1.67,17300397,8,9,2,5,9912,5793,8174,941165,69,54,2009
89739,2.56,9995121,5,7,8,4,4936,6983,5064,2061405,24,78,1814
89740,2.09,12671641,5,9,3,1,5957,8087,9045,8610359,281,190,1860
89741,2.54,17074481,10,2,5,5,2963,945,6105,4801640,251,195,1881
89742,3.87,18051232,8,4,2,6,9922,8651,590,6101376,164,170,1900
89743,1.61,26639099,7,3,3,2,6485,6394,6163,8466638,242,251,1992
89744,2.43,6007375,13,8,3,9,5532,3750,2985,3053452,220,251,2005
89745,2.89,24212477,11,1,7,2,3615,7943,3649,5840127,77,237,1882
89746,3.09,5345372,3,2,6,4,7755,9341,4075,6367980,15,248,1846
89747,3.75,26662933,13,5,5,9,5773,2992,8832,3370355,60,225,1823
89748,2.23,6557736,4,3,8,5,1405,3478,1285,6232804,113,87,1983
89749,3.64,20130249,14,9,8,4,518,6956,3260,3804010,61,268,1830
89750,1.75,4557116,13,6,4,6,8731,188,2544,8415204,290,245,1944
89751,2.72,6509091,6,6,7,1,9072,4689,9111,196041,273,294,1909
89752,2.03,491074,12,7,4,4,9006,1435,4620,9549557,299,202,1897
89753,1.92,29865897,14,8,9,2,4186,8533,5819,7487012,140,93,1979
89754,3.57,13401076,2,3,9,5,6366,943,4657,4968258,59,125,1921
89755,3.16,24694486,9,6,4,1,8983,2809,1131,5994726,112,229,1822
89756,2.61,23125230,11,9,8,8,5124,3710,9221,5651653,67,245,1851
89757,3.17,15488253,11,7,9,1,1441,7516,9052,2071475,270,109,2014
89758,1.62,2482673,6,1,5,2,3216,176,2458,4768403,151,235,1811
89759,1.66,12622483,5,5,9,1,5109,7104,7339,7691096,61,45,1865
89760,1.9,17187129,12,3,8,3,8157,6747,8108,8725698,168,156,1885
89761,2.83,5290427,6,3,7,3,5128,6961,5267,8906332,34,160,1810
89762,3.95,18403770,6,7,8,3,7343,3808,6558,2968572,236,38,1884
89763,3.78,18757586,10,7,9,6,7285,6381,2308,8164190,87,80,1898
89764,2.89,4789082,6,2,8,6,1474,1139,4058,6754784,135,126,1859
89765,1.94,2109269,14,7,2,2,5156,5162,138,4908989,292,160,1958
89766,1.93,17068173,3,4,5,5,1128,6103,7976,1866271,8,23,1955
89767,2.37,23237132,2,7,4,8,3783,8382,5865,4324171,291,11,1990
89768,1.67,24828332,8,1,9,8,9445,3642,7444,8878984,210,228,1942
89769,3.4,5126002,2,8,4,4,5934,6321,10007,2784304,16,70,1927
89770,1.85,16417063,6,9,3,8,8765,845,4098,160042,222,226,1874
89771,1.95,21286814,12,4,7,1,95,1185,1234,1906349,270,240,1821
89772,2.65,6440163,2,6,7,7,4393,7030,521,6478828,163,166,1819
89773,3.16,14029658,10,8,6,9,3765,317,6891,9542477,59,180,1943
89774,1.88,18533143,11,1,5,4,4101,371,9313,3518598,215,118,1986
89775,2.68,22895372,10,4,3,5,9261,3339,314,16650,294,214,1890
89776,3.09,15079624,14,8,8,5,1924,7012,3560,9356396,145,55,1893
89777,3.76,22656098,2,8,3,7,1803,2022,288,5297006,268,44,1913
89778,3.22,17676981,5,6,5,9,3242,511,6643,5848265,290,41,1880
89779,3.82,17994744,9,5,6,4,2702,3551,5752,9749745,107,151,1836
89780,2.86,16269707,11,8,7,6,1515,3049,4823,4258333,3,242,1919
89781,1.93,23737500,12,2,2,3,9675,5032,5393,4176876,230,84,1914
89782,2.02,25389928,6,8,8,9,9121,1565,3625,2194370,150,284,1920
89783,2.33,20648101,4,7,8,3,6020,989,483,8765410,6,198,2012
89784,1.99,665280,3,6,5,9,9272,6784,4284,1059994,90,21,1897
89785,2.98,4819282,7,8,1,9,7879,4365,3397,5034790,223,81,1915
89786,2.36,26257966,2,9,3,2,7781,2027,4936,4179460,42,66,1993
89787,3.21,24015670,11,2,9,1,7562,6903,2739,2911659,34,81,1874
89788,1.54,10822417,6,6,1,2,8186,2841,3769,8327941,150,232,1810
89789,2.73,16005388,13,5,6,6,9704,5398,5398,3693776,14,57,1928
89790,3.78,12535554,8,8,8,7,8803,6108,5195,5630793,242,154,1825
89791,3.41,9004934,7,4,8,8,1628,9845,7734,9434353,183,130,1824
89792,1.72,25294378,10,3,3,2,6284,2918,9685,8691177,227,62,1831
89793,3.11,25073977,14,9,9,2,24,9461,9474,2799725,124,204,1995
89794,2.18,16256962,11,9,1,8,3733,3835,1104,1710698,158,208,1896
89795,2.75,12852931,9,4,7,7,708,4085,8634,4693126,75,135,1863
89796,3.55,23933655,8,9,1,9,4066,8405,9626,7166173,158,176,1996
89797,2.88,7328967,1,4,9,1,8170,2248,4432,9852489,139,115,1957
89798,3.05,22511215,11,7,6,1,2868,7979,2465,619218,71,183,1801
89799,2.06,23852331,1,8,3,3,8057,6449,7817,7943315,103,12,1960
89800,2.63,25482894,4,9,3,3,4833,9221,6231,8999594,233,23,1891
89801,1.81,22448818,10,9,8,3,3055,8044,6032,6676382,103,101,1891
89802,3.84,6509471,10,3,5,9,9151,5809,4056,1803290,132,274,1803
89803,3.33,7153871,1,9,8,8,6853,6822,9839,1149303,267,51,1960
89804,3.7,11105471,8,6,2,9,5992,8872,3496,9712069,277,8,1838
89805,3.22,26292378,6,7,4,8,4075,6903,2682,3500795,45,211,1936
89806,3.86,12243789,1,8,7,9,7831,8922,3353,5934869,78,105,2003
89807,2.4,27404234,8,6,7,8,5441,6707,8277,6139171,13,103,1910
89808,1.9,29832398,10,3,1,6,4611,3576,9953,6807509,235,282,1821
89809,2.93,1809658,4,3,6,6,8226,20,8742,7196044,77,89,1983
89810,3.72,27150843,3,6,8,8,6937,7559,4873,5215842,244,292,1809
89811,1.61,9675772,12,1,5,4,5663,4892,6856,4917202,66,291,1964
89812,3.2,4716562,8,1,4,2,3136,9190,8220,441061,45,183,1832
89813,2.49,7019926,4,4,4,9,8089,1967,5968,2603894,252,113,2003
89814,2.08,8042205,3,1,5,5,7187,2619,8402,6848124,47,99,1951
89815,2.48,6035810,6,4,2,8,5495,9939,713,8194819,116,103,1845
89816,2.03,27029687,2,6,8,4,8275,672,2219,9900246,230,205,1856
89817,2.04,27723518,5,8,7,5,6081,232,4923,4949843,251,195,1874
89818,2.43,2780658,9,4,8,5,4113,7006,5543,6815100,47,144,1938
89819,2.42,24271282,4,7,8,6,2957,9703,6510,5878886,78,156,1880
89820,3.8,22185386,7,6,1,3,9718,1541,7853,6318918,253,223,1931
89821,3.42,10381213,13,2,9,5,7901,9598,3337,2030245,69,134,1963
89822,2.33,17221937,1,1,5,5,5692,9316,4064,1458577,83,264,2000
89823,3.1,17518766,6,1,3,7,3810,3375,541,5091822,275,52,1821
89824,3.41,11567047,10,9,3,2,2007,4607,9326,2708256,48,183,1817
89825,2.13,12111733,10,4,5,3,4794,9289,4681,9339283,298,227,1878
89826,3.86,10651100,11,3,9,4,1880,2475,3110,7412491,68,168,1816
89827,2.33,20722898,6,4,9,8,3769,9493,4353,8623884,262,49,1942
89828,1.73,9386110,9,2,9,4,1210,60,6208,7667382,133,125,1857
89829,1.84,3593143,11,3,9,9,1153,7308,3941,9666,121,156,1998
89830,3.64,24632514,7,5,8,4,7566,3998,3992,2182665,103,97,1817
89831,3.35,27504310,8,5,8,2,2437,1281,3625,4251742,258,141,1938
89832,2.86,11777925,14,5,5,2,448,2618,6349,2195786,236,119,1958
89833,3.63,21435115,4,4,1,8,8425,1761,6009,4233590,99,112,1889
89834,2.79,2449676,13,9,9,1,2496,2140,6572,874945,85,72,1955
89835,1.76,4782321,4,7,2,3,468,2778,5733,5234790,163,219,1816
89836,2.84,1781779,4,4,2,7,2823,6914,1666,8187750,75,151,1923
89837,2.64,4485723,10,1,2,9,537,3865,2379,3900095,104,43,1829
89838,1.64,6407856,4,2,7,7,2016,2799,80,8474487,74,163,1952
89839,3.13,22548395,11,5,9,7,6707,2205,4718,1612954,181,33,1853
89840,1.68,25485081,2,8,6,2,9398,4247,5966,5993582,78,68,1981
89841,2.26,8800130,5,3,4,1,9798,5604,8157,2792265,81,160,1955
89842,2.11,25814612,3,7,6,9,5758,3998,9312,5319784,229,22,1996
89843,1.83,29248723,4,3,7,8,4841,6555,1203,4013979,234,184,1836
